12044	Mochitlán	Guerrero	17.2820488	-99.2216660	12402
12045	Olinalá	Guerrero	17.4641996	-98.4428523	28446
12046	Ometepec	Guerrero	16.4106321	-98.2415917	68207
12047	Pedro Ascencio Alquisiras	Guerrero	18.3044511	-99.5313264	7076
12048	Petatlán	Guerrero	17.3217544	-101.1628387	44583
12049	Pilcaya	Guerrero	18.4451302	-99.4034229	12753
12050	Pungarabato	Guerrero	18.2144182	-100.4005667	38482
12051	Quechultenango	Guerrero	17.2433000	-99.1427000	36143
12052	San Luis Acatlán	Guerrero	16.4830899	-98.4401006	46270
12053	San Marcos	Guerrero	16.4750437	-99.2324167	50124
12054	San Miguel Totolapan	Guerrero	18.0940560	-100.2326956	24139
12055	Taxco de Alarcón	Guerrero	18.3326575	-99.3616541	105586
12056	Tecoanapa	Guerrero	16.5919876	-99.1539155	46063
12057	Técpan de Galeana	Guerrero	17.1321391	-100.3756560	65237
12058	Teloloapan	Guerrero	18.2218513	-99.5210462	53817
12059	Tepecoacuilco de Trujano	Guerrero	18.1713163	-99.2800099	30806
12060	Tetipac	Guerrero	18.3857787	-99.3856336	13552
12061	Tixtla de Guerrero	Guerrero	17.3400207	-99.2353777	43171
12062	Tlacoachistlahuaca	Guerrero	16.4835672	-98.1806296	22781
12063	Tlacoapa	Guerrero	17.1535814	-98.4453561	10092
12064	Tlalchapa	Guerrero	18.2431228	-100.2841712	11681
12065	Tlalixtaquilla de Maldonado	Guerrero	17.3428141	-98.2211504	7602
12066	Tlapa de Comonfort	Guerrero	17.3249018	-98.3455698	96125
12067	Tlapehuala	Guerrero	18.1423137	-100.3229667	22209
12068	La Unión de Isidoro Montes de Oca	Guerrero	17.5856400	-101.4820465	26349
12069	Xalpatláhuac	Guerrero	17.2815151	-98.3623217	11966
12070	Xochihuehuetlán	Guerrero	17.5420305	-98.2915581	7862
12071	Xochistlahuaca	Guerrero	16.4732725	-98.1432880	29891
12072	Zapotitlán Tablas	Guerrero	17.2522394	-98.4654152	12004
12073	Zirándaro	Guerrero	18.2844877	-100.5833082	18031
12074	Zitlala	Guerrero	17.4125226	-99.1106892	21977
12075	Eduardo Neri	Guerrero	17.3911510	-99.3133372	53126
12076	Acatepec	Guerrero	17.1930788	-98.5437201	40197
12077	Marquelia	Guerrero	16.3459930	-98.4904267	14280
12078	Cochoapa el Grande	Guerrero	17.1134681	-98.2719007	21241
12079	José Joaquín de Herrera	Guerrero	17.2655414	-99.0127796	18381
12080	Juchitán	Guerrero	16.3737454	-98.3812169	7559
12081	Iliatenco	Guerrero	17.0243911	-98.4108921	11679
13001	Acatlán	Hidalgo	20.0845251	-98.2618139	22268
13002	Acaxochitlán	Hidalgo	20.0931296	-98.1211679	46065
13003	Actopan	Hidalgo	20.1608709	-98.5634442	61002
13004	Agua Blanca de Iturbide	Hidalgo	20.2058214	-98.2122990	10313
13005	Ajacuba	Hidalgo	20.0533090	-99.0719677	18872
13006	Alfajayucan	Hidalgo	20.2435896	-99.2058521	19162
13007	Almoloya	Hidalgo	19.4211950	-98.2411855	12546
13008	Apan	Hidalgo	19.4236000	-98.2707000	46681
13009	El Arenal	Hidalgo	20.1317126	-98.5439764	19836
13010	Atitalaquia	Hidalgo	20.0332957	-99.1316063	31525
13011	Atlapexco	Hidalgo	21.0101610	-98.2053472	19812
13012	Atotonilco el Grande	Hidalgo	20.1712774	-98.4008622	30135
13013	Atotonilco de Tula	Hidalgo	20.0027960	-99.1312687	62470
13014	Calnali	Hidalgo	20.5349840	-98.3500716	16150
13015	Cardonal	Hidalgo	20.3648199	-99.0701448	19431
13016	Cuautepec de Hinojosa	Hidalgo	20.0207692	-98.1835057	60421
13017	Chapantongo	Hidalgo	20.1707136	-99.2447632	12967
13018	Chapulhuacán	Hidalgo	21.0933904	-98.5416515	22903
13019	Chilcuautla	Hidalgo	20.1951462	-99.1354288	18909
13020	Eloxochitlán	Hidalgo	20.4448183	-98.4832907	2593
13021	Emiliano Zapata	Hidalgo	19.3925230	-98.3250698	15175
13022	Epazoyucan	Hidalgo	20.0104878	-98.3810353	16285
13023	Francisco I. Madero	Hidalgo	20.1442668	-99.0520017	36248
13024	Huasca de Ocampo	Hidalgo	20.1213000	-98.3439413	17607
13025	Huautla	Hidalgo	21.0152992	-98.1712555	20673
13026	Huazalingo	Hidalgo	20.5849089	-98.3027894	12766
13027	Huehuetla	Hidalgo	20.2737100	-98.0442328	22846
13028	Huejutla de Reyes	Hidalgo	21.0821163	-98.2514142	126781
13029	Huichapan	Hidalgo	20.2231127	-99.3904250	47425
13030	Ixmiquilpan	Hidalgo	20.2905524	-99.1307585	98654
13031	Jacala de Ledezma	Hidalgo	21.0029867	-99.1118848	12290
13032	Jaltocán	Hidalgo	21.0759275	-98.3217966	10523
13033	Juárez Hidalgo	Hidalgo	20.4701380	-98.4943900	2895
13034	Lolotla	Hidalgo	20.5028192	-98.4302240	9474
13035	Metepec	Hidalgo	20.1418277	-98.1919792	13078
13036	San Agustín Metzquititlán	Hidalgo	20.3157367	-98.3819036	9449
13037	Metztitlán	Hidalgo	20.3540920	-98.4550920	20962
13038	Mineral del Chico	Hidalgo	20.1256054	-98.4352424	8878
13039	Mineral del Monte	Hidalgo	20.0825768	-98.4017508	14324
13040	La Misión	Hidalgo	21.0557910	-99.0723472	9819
13041	Mixquiahuala de Juárez	Hidalgo	20.1345768	-99.1249673	47222
13042	Molango de Escamilla	Hidalgo	20.4711394	-98.4350929	11578
13043	Nicolás Flores	Hidalgo	20.4604000	-99.0902000	6265
13044	Nopala de Villagrán	Hidalgo	20.1506805	-99.3839258	16948
13045	Omitlán de Juárez	Hidalgo	20.1010200	-98.3855100	9295
13046	San Felipe Orizatlán	Hidalgo	21.1015397	-98.3628135	38492
13047	Pacula	Hidalgo	21.0302955	-99.1745957	4748
13048	Pachuca de Soto	Hidalgo	20.0720495	-98.4413202	314331
13049	Pisaflores	Hidalgo	21.1141215	-99.0021590	18723
13050	Progreso de Obregón	Hidalgo	20.1453503	-99.1121692	23641
13051	Mineral de la Reforma	Hidalgo	20.0420537	-98.4145725	202749
13052	San Agustín Tlaxiaca	Hidalgo	20.0656379	-98.5312399	38891
13053	San Bartolo Tutotepec	Hidalgo	20.2356914	-98.1207415	17699
13054	San Salvador	Hidalgo	20.1704445	-99.0056174	36796
13055	Santiago de Anaya	Hidalgo	20.2257295	-98.5750229	18329
13056	Santiago Tulantepec de Lugo Guerrero	Hidalgo	20.0221095	-98.2125223	39561
13057	Singuilucan	Hidalgo	19.5803000	-98.3102000	15142
13058	Tasquillo	Hidalgo	20.3306380	-99.1845202	17441
13059	Tecozautla	Hidalgo	20.3201942	-99.3805726	38010
13060	Tenango de Doria	Hidalgo	20.2017000	-98.1336223	17503
13061	Tepeapulco	Hidalgo	19.4708426	-98.3313182	56245
13062	Tepehuacán de Guerrero	Hidalgo	21.0050704	-98.5037438	31235
13063	Tepeji del Río de Ocampo	Hidalgo	19.5418782	-99.2030531	90546
13064	Tepetitlán	Hidalgo	20.1113015	-99.2249218	10830
13065	Tetepango	Hidalgo	20.0609558	-99.0922044	11768
13066	Villa de Tezontepec	Hidalgo	19.5247499	-98.4909444	13032
13067	Tezontepec de Aldama	Hidalgo	20.1133942	-99.1621658	55134
13068	Tianguistengo	Hidalgo	20.4341565	-98.3751064	14340
13069	Tizayuca	Hidalgo	19.5027920	-98.5853703	168302
13070	Tlahuelilpan	Hidalgo	20.0750258	-99.1404847	19067
13071	Tlahuiltepa	Hidalgo	20.5526087	-98.5700724	9086
13072	Tlanalapa	Hidalgo	19.4904419	-98.3614087	11113
13073	Tlanchinol	Hidalgo	20.5921644	-98.3937024	37722
13074	Tlaxcoapan	Hidalgo	20.0529812	-99.1317736	28626
13075	Tolcayuca	Hidalgo	19.5723728	-98.5518340	21362
13076	Tula de Allende	Hidalgo	20.0318791	-99.2035480	115107
13077	Tulancingo de Bravo	Hidalgo	20.0450178	-98.2205062	168369
13078	Xochiatipan	Hidalgo	20.5007740	-98.1704313	18260
13079	Xochicoatlán	Hidalgo	20.4636677	-98.4047007	7015
13080	Yahualica	Hidalgo	20.5705936	-98.2258322	24674
13081	Zacualtipán de Ángeles	Hidalgo	20.3842653	-98.3913057	38155
13082	Zapotlán de Juárez	Hidalgo	19.5826570	-98.5142778	21443
13083	Zempoala	Hidalgo	19.5455428	-98.4005270	57906
13084	Zimapán	Hidalgo	20.4417048	-99.2259207	39927
14001	Acatic	Jalisco	20.4646000	-102.5419000	23175
14002	Acatlán de Juárez	Jalisco	20.2517000	-103.3514000	25250
14003	Ahualulco de Mercado	Jalisco	20.4202000	-103.5830000	23630
14004	Amacueca	Jalisco	20.0038000	-103.3546000	5743
14005	Amatitán	Jalisco	20.5006000	-103.4348000	16490
14006	Ameca	Jalisco	20.3255000	-104.0235000	60386
14007	San Juanito de Escobedo	Jalisco	20.4801683	-104.0003549	9433
14008	Arandas	Jalisco	20.4220000	-102.2025000	80609
14009	El Arenal	Jalisco	20.4634000	-103.4138000	21115
14010	Atemajac de Brizuela	Jalisco	20.0822018	-103.4328328	7758
14011	Atengo	Jalisco	20.1632000	-104.1404000	5599
14012	Atenguillo	Jalisco	20.2453000	-104.2933000	4176
14013	Atotonilco el Alto	Jalisco	20.3302000	-102.3015000	64009
14014	Atoyac	Jalisco	20.0038000	-103.3059000	8689
14015	Autlán de Navarro	Jalisco	19.4617000	-104.2155000	64931
14016	Ayotlán	Jalisco	20.3141000	-102.1942000	41552
14017	Ayutla	Jalisco	20.0745000	-104.2052000	12880
14018	La Barca	Jalisco	20.1725000	-102.3231000	67937
14019	Bolaños	Jalisco	21.4951132	-103.4653399	7043
14020	Cabo Corrientes	Jalisco	20.1906000	-105.1926000	10940
14021	Casimiro Castillo	Jalisco	19.3613000	-104.2605000	20548
14022	Cihuatlán	Jalisco	19.1418036	-104.3346792	40139
14023	Zapotlán el Grande	Jalisco	19.4231000	-103.2751000	115141
14024	Cocula	Jalisco	20.2203000	-103.4927000	29267
14025	Colotlán	Jalisco	22.0702000	-103.1553000	19689
14026	Concepción de Buenos Aires	Jalisco	19.5843000	-103.1526000	6334
14027	Cuautitlán de García Barragán	Jalisco	19.2659000	-104.2125000	18370
14028	Cuautla	Jalisco	20.1205000	-104.2427000	2166
14029	Cuquío	Jalisco	20.5539000	-103.0126000	17820
14030	Chapala	Jalisco	20.1736000	-103.1123000	55196
14031	Chimaltitán	Jalisco	21.4643915	-103.4650541	3270
14032	Chiquilistlán	Jalisco	20.0519000	-103.5129000	5983
14033	Degollado	Jalisco	20.2651000	-102.0806000	21226
14034	Ejutla	Jalisco	19.5423000	-104.0943000	1981
14035	Encarnación de Díaz	Jalisco	21.3128000	-102.1359000	53039
14036	Etzatlán	Jalisco	20.4602000	-104.0442000	20011
14037	El Grullo	Jalisco	19.4827000	-104.1256000	25920
14038	Guachinango	Jalisco	20.3435000	-104.2238000	4199
14039	Guadalajara	Jalisco	20.4035000	-103.2032000	1385629
14040	Hostotipaquillo	Jalisco	21.0329000	-104.0301000	8732
14041	Huejúcar	Jalisco	22.2144000	-103.1242000	5920
14042	Huejuquilla el Alto	Jalisco	22.3743000	-103.5339000	10015
14043	La Huerta	Jalisco	19.2906000	-104.3836000	23258
14044	Ixtlahuacán de los Membrillos	Jalisco	20.2056890	-103.1134678	67969
14045	Ixtlahuacán del Río	Jalisco	20.5151000	-103.1421000	20465
14046	Jalostotitlán	Jalisco	21.1007000	-102.2740000	32678
14047	Jamay	Jalisco	20.1740199	-102.4234981	24894
14048	Jesús María	Jalisco	20.3627000	-102.1312000	18982
14049	Jilotlán de los Dolores	Jalisco	19.2214000	-103.0111000	9425
14050	Jocotepec	Jalisco	20.1704000	-103.2531000	47105
14051	Juanacatlán	Jalisco	20.3034000	-103.1002000	30855
14052	Juchitlán	Jalisco	20.0501880	-104.0546497	5534
14053	Lagos de Moreno	Jalisco	21.2123000	-101.5545000	172403
14054	El Limón	Jalisco	19.4928000	-104.0908000	5368
14055	Magdalena	Jalisco	20.5423000	-103.5834000	21781
14056	Santa María del Oro	Jalisco	19.3515000	-102.5430000	1815
14057	La Manzanilla de la Paz	Jalisco	20.0016000	-103.0900000	4099
14058	Mascota	Jalisco	20.3132000	-104.4656000	14451
14059	Mazamitla	Jalisco	19.5502000	-103.0113000	14043
14060	Mexticacán	Jalisco	21.1547000	-102.4640000	5307
14061	Mezquitic	Jalisco	22.2324000	-103.4341241	22083
14062	Mixtlán	Jalisco	20.2626000	-104.2432000	3638
14063	Ocotlán	Jalisco	20.2105000	-102.4605000	106050
14064	Ojuelos de Jalisco	Jalisco	21.5151000	-101.3536000	33588
14065	Pihuamo	Jalisco	19.1508781	-103.2230135	11386
14066	Poncitlán	Jalisco	20.2253000	-102.5527000	53659
14067	Puerto Vallarta	Jalisco	20.3649000	-105.1338000	291839
14068	Villa Purificación	Jalisco	19.4309000	-104.3618000	11303
14069	Quitupan	Jalisco	19.5539545	-102.5219749	7734
14070	El Salto	Jalisco	20.3110000	-103.1054000	232852
14071	San Cristóbal de la Barranca	Jalisco	21.0240000	-103.2545000	2924
14072	San Diego de Alejandría	Jalisco	20.5935000	-101.5937000	7609
14073	San Juan de los Lagos	Jalisco	21.1452000	-102.1958000	72230
14074	San Julián	Jalisco	21.0035000	-102.1051000	16792
14075	San Marcos	Jalisco	20.4724000	-104.1151000	3791
14076	San Martín de Bolaños	Jalisco	21.4100803	-103.4851116	3095
14077	San Martín Hidalgo	Jalisco	20.2606000	-103.5543000	28102
14078	San Miguel el Alto	Jalisco	21.0150000	-102.2353000	31965
14079	Gómez Farías	Jalisco	19.4740000	-103.2823000	16431
14080	San Sebastián del Oeste	Jalisco	20.4539000	-104.5106000	5086
14081	Santa María de los Ángeles	Jalisco	22.1024000	-103.1323000	3515
14082	Sayula	Jalisco	19.5301000	-103.3550000	37186
14083	Tala	Jalisco	20.3909000	-103.4210000	87690
14084	Talpa de Allende	Jalisco	20.2253000	-104.4905000	14997
14085	Tamazula de Gordiano	Jalisco	19.4035000	-103.1500000	38955
14086	Tapalpa	Jalisco	19.5644000	-103.4515000	21245
14087	Tecalitlán	Jalisco	19.2810000	-103.1824000	16705
14088	Tecolotlán	Jalisco	20.1213000	-104.0242000	16603
14089	Techaluta de Montenegro	Jalisco	20.0427000	-103.3306000	4072
14090	Tenamaxtlán	Jalisco	20.1307000	-104.0937000	7302
14091	Teocaltiche	Jalisco	21.2604000	-102.3413000	39839
14092	Teocuitatlán de Corona	Jalisco	20.0536000	-103.2248000	11039
14093	Tepatitlán de Morelos	Jalisco	20.4903000	-102.4526000	150190
14094	Tequila	Jalisco	20.5245982	-103.5008328	44353
14095	Teuchitlán	Jalisco	20.4107000	-103.5057000	9647
14096	Tizapán el Alto	Jalisco	20.0931000	-103.0221000	22758
14097	Tlajomulco de Zúñiga	Jalisco	20.2825000	-103.2635000	727750
14098	San Pedro Tlaquepaque	Jalisco	20.3819000	-103.1826000	687127
14099	Tolimán	Jalisco	19.3600000	-103.5452000	11219
14100	Tomatlán	Jalisco	19.5629490	-105.1442981	36316
14101	Tonalá	Jalisco	20.3724000	-103.1444000	569913
14102	Tonaya	Jalisco	19.4703000	-103.5815000	5961
14103	Tonila	Jalisco	19.2439000	-103.3258000	7565
14104	Totatiche	Jalisco	21.5543000	-103.2637000	4180
14105	Tototlán	Jalisco	20.3237009	-102.4721183	23573
14106	Tuxcacuesco	Jalisco	19.4149991	-103.5900913	5482
14107	Tuxcueca	Jalisco	20.0920000	-103.1102000	6702
14108	Tuxpan	Jalisco	19.3316000	-103.2220000	37518
14109	Unión de San Antonio	Jalisco	21.0741000	-102.0026000	19069
14110	Unión de Tula	Jalisco	19.5716000	-104.1552000	13799
14111	Valle de Guadalupe	Jalisco	21.0038153	-102.3703961	6627
14112	Valle de Juárez	Jalisco	19.5601000	-102.5625000	6151
14113	San Gabriel	Jalisco	19.4452018	-103.4559249	16548
14114	Villa Corona	Jalisco	20.2459000	-103.3941000	19063
14115	Villa Guerrero	Jalisco	21.5859000	-103.3548000	5525
14116	Villa Hidalgo	Jalisco	21.4028000	-102.3507000	20088
14117	Cañadas de Obregón	Jalisco	21.0855000	-102.4107000	4388
14118	Yahualica de González Gallo	Jalisco	21.1057000	-102.5314000	22394
14119	Zacoalco de Torres	Jalisco	20.1343000	-103.3355000	30472
14120	Zapopan	Jalisco	20.4315463	-103.2320356	1476491
14121	Zapotiltic	Jalisco	19.3732000	-103.2445000	33713
14122	Zapotitlán de Vadillo	Jalisco	19.3253311	-103.4845746	7466
14123	Zapotlán del Rey	Jalisco	20.2759000	-102.5534000	19279
14124	Zapotlanejo	Jalisco	20.3721000	-103.0351000	64806
14125	San Ignacio Cerro Gordo	Jalisco	20.4435000	-102.3210000	18341
15001	Acambay de Ruíz Castañeda	México	19.5722423	-99.5038515	67872
15002	Acolman	México	19.3807832	-98.5442860	171507
15003	Aculco	México	20.0557790	-99.4940766	49266
15004	Almoloya de Alquisiras	México	18.5202038	-99.5337681	15333
15005	Almoloya de Juárez	México	19.2209455	-99.4530787	174587
15006	Almoloya del Río	México	19.0933791	-99.2919830	12694
15007	Amanalco	México	19.1508557	-100.0111935	23675
15008	Amatepec	México	18.4100566	-100.1109772	25244
15009	Amecameca	México	19.0743266	-98.4611318	53441
15010	Apaxco	México	19.5831169	-99.1026986	31898
15011	Atenco	México	19.3333621	-98.5448051	75489
15012	Atizapán	México	19.1036328	-99.2916591	12984
15013	Atizapán de Zaragoza	México	19.3235414	-99.1406147	523674
15014	Atlacomulco	México	19.4800103	-99.5227314	109384
15015	Atlautla	México	19.0151099	-98.4657599	31900
15016	Axapusco	México	19.4328049	-98.4529989	29128
15017	Ayapango	México	19.0737997	-98.4809020	10053
15018	Calimaya	México	19.0947610	-99.3707195	68489
15019	Capulhuac	México	19.1135244	-99.2751870	36921
15020	Coacalco de Berriozábal	México	19.3745476	-99.0615758	293444
15021	Coatepec Harinas	México	18.5532558	-99.4606667	38643
15022	Cocotitlán	México	19.1351080	-98.5143027	15107
15023	Coyotepec	México	19.4631827	-99.1228729	40885
15024	Cuautitlán	México	19.3954221	-99.1043069	178847
15025	Chalco	México	19.1540074	-98.5344357	400057
15026	Chapa de Mota	México	19.4848475	-99.3133582	31737
15027	Chapultepec	México	19.1204185	-99.3342742	12772
15028	Chiautla	México	19.3255147	-98.5252856	30045
15029	Chicoloapan	México	19.2500355	-98.5407244	200750
15030	Chiconcuac	México	19.3309800	-98.5343105	27692
15031	Chimalhuacán	México	19.2500867	-98.5643077	705193
15032	Donato Guerra	México	19.1830720	-100.0838981	37436
15033	Ecatepec de Morelos	México	19.3556650	-99.0256971	1645352
15034	Ecatzingo	México	18.5731374	-98.4509353	10827
15035	Huehuetoca	México	19.5001038	-99.1214897	163244
15036	Hueypoxtla	México	19.5425342	-99.0442132	46757
15037	Huixquilucan	México	19.2136648	-99.2106090	284965
15038	Isidro Fabela	México	19.3320129	-99.2502568	11929
15039	Ixtapaluca	México	19.1847176	-98.5303290	542211
15040	Ixtapan de la Sal	México	18.5040580	-99.4032962	36911
15041	Ixtapan del Oro	México	19.1544136	-100.1551176	6475
15042	Ixtlahuaca	México	19.3411330	-99.4609362	160139
15043	Xalatlaco	México	19.1103792	-99.2449450	30687
15044	Jaltenco	México	19.4507996	-99.0538513	28217
15045	Jilotepec	México	19.5710204	-99.3158183	87671
15046	Jilotzingo	México	19.3220105	-99.2349686	19877
15047	Jiquipilco	México	19.3327356	-99.3630959	76826
15048	Jocotitlán	México	19.4242544	-99.4708871	69264
15049	Joquicingo	México	19.0257222	-99.3154544	15428
15050	Juchitepec	México	19.0606883	-98.5251296	27116
15051	Lerma	México	19.1707344	-99.3042541	170327
15052	Malinalco	México	18.5708430	-99.2951235	28155
15053	Melchor Ocampo	México	19.4237490	-99.0836450	61220
15054	Metepec	México	19.1508712	-99.3616170	242307
15055	Mexicaltzingo	México	19.1239994	-99.3512674	13807
15056	Morelos	México	19.4713122	-99.4003973	33164
15057	Naucalpan de Juárez	México	19.2843690	-99.1359585	834434
15058	Nezahualcóyotl	México	19.2431548	-99.0105520	1077208
15059	Nextlalpan	México	19.4423519	-99.0449215	57082
15060	Nicolás Romero	México	19.3732574	-99.1857233	430601
15061	Nopaltepec	México	19.4643674	-98.4234359	10351
15062	Ocoyoacac	México	19.1609411	-99.2720503	72103
15063	Ocuilan	México	18.5844731	-99.2500999	36223
15064	El Oro	México	19.4807715	-100.0750393	36937
15065	Otumba	México	19.4159473	-98.4527699	36331
15066	Otzoloapan	México	19.0702670	-100.1751762	4891
15067	Otzolotepec	México	19.2458343	-99.3330922	88783
15068	Ozumba	México	19.0221037	-98.4743402	30785
15069	Papalotla	México	19.3348159	-98.5129553	4862
15070	La Paz	México	19.2130193	-98.5835766	304088
15071	Polotitlán	México	20.1325714	-99.4853082	14985
15072	Rayón	México	19.0852838	-99.3454261	15972
15073	San Antonio la Isla	México	19.0950758	-99.3409609	31962
15074	San Felipe del Progreso	México	19.4250127	-99.5711860	144924
15075	San Martín de las Pirámides	México	19.4217436	-98.5004288	29182
15076	San Mateo Atenco	México	19.1551000	-99.3147000	97418
15077	San Simón de Guerrero	México	19.0123120	-100.0026201	6692
15078	Santo Tomás	México	19.1058700	-100.1535212	9729
15079	Soyaniquilpan de Juárez	México	20.0050008	-99.3140426	14323
15080	Sultepec	México	18.5130765	-99.5759147	24145
15081	Tecámac	México	19.4236746	-98.5801713	547503
15082	Tejupilco	México	18.5420507	-100.0912250	79282
15083	Temamatla	México	19.1209866	-98.5211648	14130
15084	Temascalapa	México	19.4940288	-98.5402996	43593
15085	Temascalcingo	México	19.5457281	-100.0014690	66414
15086	Temascaltepec	México	19.0235069	-100.0228894	35014
15087	Temoaya	México	19.2812050	-99.3541662	105766
15088	Tenancingo	México	18.5742589	-99.3537830	104677
15089	Tenango del Aire	México	19.0925212	-98.5140664	11359
15090	Tenango del Valle	México	19.0613539	-99.3529670	90518
15091	Teoloyucan	México	19.4443676	-99.1059034	65459
15092	Teotihuacán	México	19.4107726	-98.5207060	58507
15093	Tepetlaoxtoc	México	19.3424115	-98.4910987	32564
15094	Tepetlixpa	México	19.0146254	-98.4910949	20500
15095	Tepotzotlán	México	19.4249601	-99.1324652	103696
15096	Tequixquiac	México	19.5436996	-99.0856087	39489
15097	Texcaltitlán	México	18.5549402	-99.5621396	18482
15098	Texcalyacac	México	19.0756019	-99.3011049	5736
15099	Texcoco	México	19.3048383	-98.5253344	277562
15100	Tezoyuca	México	19.3525125	-98.5430613	47044
15101	Tianguistenco	México	19.1052371	-99.2802780	84259
15102	Timilpan	México	19.5234209	-99.4401604	16414
15103	Tlalmanalco	México	19.1221252	-98.4809193	49196
15104	Tlalnepantla de Baz	México	19.3218684	-99.1142714	672202
15105	Tlatlaya	México	18.3704230	-100.1228192	31762
15106	Toluca	México	19.1736557	-99.3926340	910608
15107	Tonatico	México	18.4807270	-99.4015366	12912
15108	Tultepec	México	19.4107973	-99.0742979	157645
15109	Tultitlán	México	19.3851048	-99.1009102	516341
15110	Valle de Bravo	México	19.1139821	-100.0753785	61590
15111	Villa de Allende	México	19.2224300	-100.0857682	53275
15112	Villa del Carbón	México	19.4339318	-99.2747087	51498
15113	Villa Guerrero	México	18.5742151	-99.3831199	69086
15114	Villa Victoria	México	19.2630752	-99.5942181	108196
15115	Xonacatlán	México	19.2415909	-99.3149425	54633
15116	Zacazonapan	México	19.0428046	-100.1522017	5109
15117	Zacualpan	México	18.4307213	-99.4632238	13522
15118	Zinacantepec	México	19.1705663	-99.4406135	203872
15119	Zumpahuacán	México	18.5027340	-99.3508144	18833
15120	Zumpango	México	19.4749643	-99.0602282	280455
15121	Cuautitlán Izcalli	México	19.3925184	-99.1233430	555163
15122	Valle de Chalco Solidaridad	México	19.1643554	-98.5636415	391731
15123	Luvianos	México	18.5513736	-100.1758007	28822
15124	San José del Rincón	México	19.3939755	-100.0907001	100082
15125	Tonanitla	México	19.4117382	-99.0315702	14883
16001	Acuitzio	Michoacán de Ocampo	19.2946507	-101.1958265	11301
16002	Aguililla	Michoacán de Ocampo	18.4403233	-102.4718167	14754
16003	Álvaro Obregón	Michoacán de Ocampo	19.4934701	-101.0218546	23000
16004	Angamacutiro	Michoacán de Ocampo	20.0858756	-101.4229919	14943
16005	Angangueo	Michoacán de Ocampo	19.3711399	-100.1707841	10892
16006	Apatzingán	Michoacán de Ocampo	19.0514018	-102.2118952	126191
16007	Aporo	Michoacán de Ocampo	19.4015010	-100.2440060	3529
16008	Aquila	Michoacán de Ocampo	18.3556899	-103.3017115	24676
16009	Ario	Michoacán de Ocampo	19.1228106	-101.4233818	36268
16010	Arteaga	Michoacán de Ocampo	18.2120498	-102.1724225	20332
16011	Briseñas	Michoacán de Ocampo	20.1616443	-102.3339807	11681
16012	Buenavista	Michoacán de Ocampo	19.1242247	-102.3516407	45538
16013	Carácuaro	Michoacán de Ocampo	19.0102310	-101.0737167	9176
16014	Coahuayana	Michoacán de Ocampo	18.4208908	-103.3946553	17022
16015	Coalcomán de Vázquez Pallares	Michoacán de Ocampo	18.4637556	-103.0934397	19633
16016	Coeneo	Michoacán de Ocampo	19.4915541	-101.3501503	20965
16017	Contepec	Michoacán de Ocampo	19.5718969	-100.0952046	35070
16018	Copándaro	Michoacán de Ocampo	19.5337766	-101.1255098	9484
16019	Cotija	Michoacán de Ocampo	19.4837027	-102.4220959	20198
16020	Cuitzeo	Michoacán de Ocampo	19.5805569	-101.0822503	29910
16021	Charapan	Michoacán de Ocampo	19.3900609	-102.1509856	13539
16022	Charo	Michoacán de Ocampo	19.4448013	-101.0246726	25138
16023	Chavinda	Michoacán de Ocampo	20.0024979	-102.2730905	10417
16024	Cherán	Michoacán de Ocampo	19.4115546	-101.5717338	20586
16025	Chilchota	Michoacán de Ocampo	19.5057145	-102.0709974	40560
16026	Chinicuila	Michoacán de Ocampo	18.4529405	-103.2204081	4773
16027	Chucándiro	Michoacán de Ocampo	19.5359874	-101.2000209	4944
16028	Churintzio	Michoacán de Ocampo	20.0903455	-102.0357314	5233
16029	Churumuco	Michoacán de Ocampo	18.3952408	-101.3847589	12342
16030	Ecuandureo	Michoacán de Ocampo	20.0945416	-102.1140439	11850
16031	Epitacio Huerta	Michoacán de Ocampo	20.0804882	-100.1737399	16112
16032	Erongarícuaro	Michoacán de Ocampo	19.3517710	-101.4312310	15715
16033	Gabriel Zamora	Michoacán de Ocampo	19.0935294	-102.0314274	21466
16034	Hidalgo	Michoacán de Ocampo	19.4121663	-100.3318581	125712
16035	La Huacana	Michoacán de Ocampo	18.5746393	-101.4831922	30627
16036	Huandacareo	Michoacán de Ocampo	19.5919336	-101.1633072	11644
16037	Huaniqueo	Michoacán de Ocampo	19.5356383	-101.3018545	7945
16038	Huetamo	Michoacán de Ocampo	18.3735133	-100.5359009	41973
16039	Huiramba	Michoacán de Ocampo	19.3247332	-101.2616774	9015
16040	Indaparapeo	Michoacán de Ocampo	19.4724214	-100.5806575	18385
16041	Irimbo	Michoacán de Ocampo	19.4150955	-100.2844762	16043
16042	Ixtlán	Michoacán de Ocampo	20.1006118	-102.2340646	14302
16043	Jacona	Michoacán de Ocampo	19.5722759	-102.1821684	68781
16044	Jiménez	Michoacán de Ocampo	19.5520159	-101.4457454	12946
16045	Jiquilpan	Michoacán de Ocampo	19.5922989	-102.4306828	36158
16046	Juárez	Michoacán de Ocampo	19.1844193	-100.2558049	14936
16047	Jungapeo	Michoacán de Ocampo	19.2731411	-100.2940603	19834
16048	Lagunillas	Michoacán de Ocampo	19.3352643	-101.2453205	5745
16049	Madero	Michoacán de Ocampo	19.2331634	-101.1639416	19086
16050	Maravatío	Michoacán de Ocampo	19.5330025	-100.2630002	89311
