010102|010101
010104|010111
010205|010203
010209|010203
010212|010203
010310|010306
020306|020307
020311|020307
020313|020307
020405|020403
020408|020401
020412|020401
030109|030111
030114|030111
030203|030206
030204|030206
030205|030206
030212|030202
030310|030307
030313|030308
040101|040116
040108|040116
040110|040116
040113|040116
040122|040116
040124|040116
040131|040116
040132|040116
040133|040116
040204|040116
040212|040116
040225|040116
040302|040307
040303|040307
040305|040307
040306|040307
040309|040307
040311|040307
040314|040307
040315|040307
040317|040307
040318|040307
040319|040307
040320|040307
040321|040307
040323|040307
040326|040307
040327|040307
040328|040307
040329|040307
040330|040307
050205|050209
050208|050209
050218|050209
050220|050209
050306|050322
050310|050301
050314|050322
050416|050412
050417|050412
050507|050503
050513|050503
050519|050503
050521|050503
050604|050611
060305|060301
060511|060510
070106|070110
070107|070110
070109|070115
070201|070202
070203|070202
070204|070202
070205|070202
070208|070202
070211|070202
070212|070202
070213|070202
070214|070202
070216|070202
080102|080119
080103|080119
080104|080119
080106|080119
080107|080119
080108|080119
080112|080119
080114|080119
080116|080119
080118|080119
080210|080221
080217|080221
080301|080305
080309|080305
080311|080305
080320|080305
090102|090106
090105|090106
090108|090106
090109|090106
090201|090203
090204|090203
090207|090203
100101|100210
100104|100210
100105|100210
100106|100210
100107|100210
100108|100210
100109|100210
100202|100210
100203|100210
100212|100210
100213|100210
110103|110123
110104|110123
110106|110123
110110|110123
110113|110123
110117|110123
110118|110123
110120|110123
110122|110123
110201|110202
110205|110202
110207|110202
110209|110202
110211|110202
110212|110202
110216|110202
110221|110202
110314|110308
110315|110308
110319|110308
120103|120117
120106|120117
120112|120109
120120|120117
120201|120202
120204|120202
120211|120202
120213|120202
120214|120202
120216|120202
120219|120202
120307|120305
120308|120305
120310|120305
120315|120305
120318|120305
130101|130219
130102|130219
130103|130219
130107|130219
130110|130219
130111|130219
130114|130219
130116|130219
130118|130219
130120|130219
130124|130219
130204|130219
130205|130219
130206|130219
130208|130219
130209|130219
130212|130219
130213|130219
130215|130219
130217|130219
130221|130219
130222|130219
130223|130219
130225|130219
130226|130219
140101|140116
140102|140116
140103|140116
140106|140116
140109|140116
140111|140116
140112|140116
140113|140116
140115|140116
140205|140208
140207|140208
140210|140204
140214|140204
140217|140208
140218|140208
